frame_number,track_id,x1,y1,x2,y2
287,11,677,304,1414,673
287,26,333,232,617,540
287,45,587,316,1235,724
287,153,633,320,1272,698
287,162,422,229,875,533
287,167,560,244,1168,566
287,169,820,285,1630,664
287,170,696,337,1428,729
287,179,596,341,1247,738
287,185,610,264,1215,583
287,196,968,185,1934,387
287,199,738,340,1351,732
287,204,1058,177,1872,370
287,209,727,231,1977,544
287,215,558,155,1379,332
287,216,940,219,1937,493
287,219,940,222,1954,515
287,224,86,309,133,713
287,225,26,383,45,877
287,226,578,274,1250,617
287,227,684,158,1406,337
288,11,664,304,1427,689
288,26,342,234,635,544
288,45,629,311,1260,703
288,153,634,320,1268,694
288,162,423,230,877,535
288,167,554,240,1155,559
288,169,837,285,1653,664
288,170,697,341,1431,734
288,179,580,321,1230,720
288,185,603,264,1227,593
288,196,964,185,1926,387
288,199,753,344,1370,738
288,204,1059,177,1863,367
288,209,715,233,1972,547
288,215,550,156,1375,333
288,216,939,220,1933,493
288,219,954,222,1938,505
288,224,100,310,153,719
288,225,37,386,59,881
288,226,573,276,1295,646
288,227,683,159,1410,339
289,11,657,304,1420,692
289,26,352,237,654,549
289,45,649,309,1276,694
289,153,635,320,1264,691
289,162,424,226,878,531
289,167,547,236,1143,552
289,169,852,286,1674,664
289,170,697,345,1434,739
289,179,571,313,1217,711
289,185,602,262,1237,596
289,196,960,186,1919,387
289,199,732,347,1366,743
289,204,1060,176,1854,365
289,209,704,234,1968,550
289,215,543,157,1370,335
289,216,937,220,1929,493
289,219,936,229,1960,526
289,224,113,310,172,721
289,225,48,388,73,885
289,226,559,276,1289,651
289,227,683,159,1412,341
289,230,426,250,879,555
290,11,621,307,1370,690
290,26,361,239,671,553
290,45,664,307,1300,693
290,153,686,305,1354,696
290,162,425,224,879,529
290,167,541,232,1131,544
290,169,866,287,1694,665
290,170,698,348,1437,744
290,179,560,309,1205,710
290,185,604,261,1243,598
290,196,956,187,1912,387
290,199,724,338,1370,736
290,204,1061,176,1845,362
290,209,693,235,1963,553
290,215,535,157,1366,336
290,216,936,221,1925,492
290,219,929,228,1969,531
290,224,124,309,190,720
290,225,62,389,92,887
290,226,544,277,1283,657
290,227,682,160,1415,343
290,230,426,247,880,552
290,233,946,230,1954,534
291,11,612,306,1361,690
291,26,371,240,688,555
291,45,667,307,1302,689
291,153,690,302,1368,697
291,162,427,223,881,527
291,167,535,228,1119,537
291,169,876,288,1715,668
291,170,699,352,1439,749
291,179,551,308,1194,709
291,185,606,259,1247,596
291,196,952,187,1905,387
291,199,734,341,1385,741
291,204,1062,176,1837,360
291,209,682,237,1959,556
291,215,527,158,1362,338
291,216,935,221,1922,492
291,219,925,229,1970,535
291,224,132,307,204,717
291,225,76,390,111,889
291,226,529,278,1277,662
291,227,681,161,1418,344
291,230,426,244,880,549
291,233,943,226,1956,533
292,11,629,323,1386,715
292,26,382,240,707,557
292,45,671,306,1298,680
292,153,703,301,1358,678
292,162,429,223,884,527
292,167,529,224,1107,530
292,169,883,290,1734,673
292,170,699,356,1442,754
292,179,546,307,1185,709
292,185,608,258,1250,595
292,196,948,188,1898,387
292,199,706,338,1363,737
292,204,1062,176,1828,357
292,209,670,238,1954,559
292,215,519,159,1357,339
292,216,933,222,1918,492
292,219,925,231,1972,538
292,224,139,308,219,717
292,225,86,388,126,888
292,226,650,299,1364,666
292,227,687,162,1421,345
292,230,426,241,880,546
292,233,940,223,1959,531
293,11,635,316,1391,711
293,26,393,239,727,557
293,45,674,305,1298,674
293,153,698,301,1355,676
293,162,431,223,888,529
293,167,523,220,1095,522
293,169,893,291,1751,675
293,170,700,360,1445,759
293,179,543,307,1175,707
293,185,611,258,1251,594
293,196,944,189,1891,387
293,199,694,335,1355,733
293,204,1063,175,1819,355
293,209,659,239,1950,562
293,215,512,159,1353,340
293,216,932,222,1914,492
293,219,925,232,1971,541
293,224,145,311,233,716
293,225,91,388,138,889
293,226,663,302,1371,667
293,227,690,162,1424,346
293,230,426,238,880,543
293,233,937,220,1962,529
294,11,632,308,1355,687
294,26,404,238,746,557
294,45,679,305,1311,675
294,153,704,300,1358,673
294,162,434,225,894,532
294,167,517,216,1083,515
294,169,904,291,1772,676
294,170,701,364,1448,764
294,179,541,307,1168,706
294,185,615,258,1254,593
294,196,940,189,1883,387
294,199,690,336,1353,731
294,204,1064,175,1810,352
294,209,648,241,1945,565
294,215,504,160,1348,342
294,216,931,223,1910,492
294,219,927,233,1972,544
294,224,154,310,250,712
294,225,100,387,153,886
294,226,661,303,1380,675
294,227,693,163,1429,348
294,230,426,235,880,540
294,233,935,216,1964,528
295,11,641,305,1335,668
295,26,414,238,765,557
295,45,696,304,1322,665
295,153,676,304,1309,662
295,162,437,228,898,535
295,167,511,211,1070,508
295,169,916,292,1790,676
295,170,701,368,1451,769
295,179,542,307,1165,706
295,185,619,259,1259,593
295,196,936,190,1876,387
295,199,690,335,1357,730
295,204,1065,175,1802,349
295,209,637,242,1941,568
295,215,496,161,1344,343
295,216,929,223,1906,492
295,219,931,234,1975,545
295,224,164,310,269,716
295,225,110,388,171,886
295,226,662,304,1388,681
295,227,693,164,1433,350
295,230,427,232,881,537
295,233,932,213,1967,526
296,11,647,305,1316,654
296,26,424,239,783,558
296,45,704,303,1330,660
296,153,685,302,1337,668
296,162,440,230,903,537
296,167,505,207,1058,501
296,169,927,293,1809,679
296,170,702,372,1453,775
296,179,540,307,1163,707
296,185,622,260,1261,593
296,196,932,191,1869,387
296,199,687,333,1358,728
296,204,1066,174,1793,347
296,209,625,243,1936,571
296,215,488,161,1339,344
296,216,928,224,1903,491
296,219,936,234,1980,546
296,224,176,312,288,711
296,225,120,390,188,888
296,226,663,304,1393,684
296,227,700,165,1439,351
296,230,369,261,841,580
296,233,929,210,1969,524
297,11,655,305,1318,649
297,26,434,241,784,545
297,45,701,302,1331,658
297,153,672,320,1355,704
297,162,443,232,906,538
297,167,499,203,1046,493
297,169,938,298,1826,683
297,170,702,376,1456,780
297,179,537,306,1155,705
297,185,623,261,1262,594
297,199,687,337,1362,732
297,209,614,245,1932,574
297,215,481,162,1335,346
297,216,926,224,1899,491
297,219,943,233,1984,545
297,224,191,312,312,719
297,225,130,392,205,892
297,226,674,305,1393,679
297,227,705,166,1444,352
297,230,381,247,832,553
297,233,927,206,1972,522
298,11,652,304,1314,647
298,26,447,242,796,545
298,45,693,300,1328,655
298,153,687,307,1344,673
298,162,443,233,908,539
298,167,650,286,1299,626
298,169,947,298,1841,682
298,170,667,351,1402,747
298,179,533,304,1145,701
298,185,622,261,1264,595
298,199,681,331,1356,725
298,209,603,246,1927,577
298,215,473,162,1330,347
298,216,925,225,1895,491
298,219,951,231,1988,543
298,224,207,311,338,722
298,225,145,393,228,894
298,226,679,304,1390,674
298,227,710,166,1449,353
298,230,385,245,849,561
298,233,959,230,1984,540
299,11,645,305,1320,654
299,26,460,243,808,545
299,45,683,300,1335,661
299,153,671,318,1360,702
299,162,444,232,912,540
299,167,653,287,1303,627
299,169,955,297,1862,684
299,170,659,344,1388,740
299,179,531,304,1138,699
299,185,623,262,1267,596
299,199,692,335,1373,730
299,215,465,163,1326,348
299,216,924,225,1891,491
299,219,959,231,1990,541
299,224,219,311,359,723
299,225,161,392,251,894
299,226,667,302,1401,685
299,227,711,167,1453,355
299,230,394,246,864,569
299,233,965,230,1988,540
300,11,649,327,1370,703
300,26,466,250,849,574
300,45,676,303,1320,658
300,153,673,324,1365,709
300,162,442,231,913,539
300,167,657,288,1306,628
300,169,964,292,1882,681
300,170,672,346,1395,740
300,179,530,304,1134,699
300,185,620,263,1267,598
300,199,686,332,1365,724
300,215,457,164,1321,350
300,216,922,226,1887,491
300,219,966,230,1994,540
300,224,230,309,379,721
300,225,172,389,271,893
300,226,668,300,1398,682
300,227,713,168,1457,356
300,230,407,249,880,575
300,233,970,230,1992,540
301,11,632,306,1306,657
301,26,472,256,870,583
301,45,680,305,1315,652
301,153,675,325,1368,711
301,162,437,230,911,540
301,167,635,268,1251,585
301,169,973,289,1898,678
301,170,670,347,1394,741
301,179,530,303,1129,696
301,185,622,264,1263,596
301,199,690,334,1371,725
301,216,921,226,1884,491
301,219,971,231,2003,542
301,224,241,307,398,714
301,225,183,388,290,892
301,226,671,299,1403,683
301,227,714,169,1462,357
301,230,429,236,886,550
301,233,974,230,2001,542
302,11,656,318,1343,677
302,26,485,258,885,587
302,45,684,305,1316,650
302,153,677,327,1371,713
302,162,429,229,921,553
302,167,621,267,1259,595
302,169,980,286,1913,676
302,170,669,349,1393,743
302,179,528,301,1125,693
302,185,622,266,1271,601
302,199,693,341,1379,733
302,216,919,227,1880,490
302,219,982,231,2006,540
302,224,251,307,417,712
302,225,194,388,309,891
302,226,675,298,1408,682
302,227,726,169,1478,359
302,230,431,234,889,548
302,233,984,231,2005,540
303,11,658,321,1351,684
303,26,498,260,900,591
303,45,689,305,1317,648
303,153,679,328,1373,715
303,162,439,249,940,578
303,167,613,266,1268,601
303,169,987,285,1929,676
303,170,668,350,1392,744
303,179,532,299,1123,688
303,185,624,266,1274,602
303,199,697,342,1388,734
303,216,918,227,1876,490
303,219,985,232,2017,543
303,224,263,308,439,714
303,225,204,389,329,890
303,226,676,296,1413,684
303,227,730,169,1487,361
303,230,439,229,884,533
303,233,987,234,2016,547
304,11,663,304,1361,667
304,26,510,262,914,594
304,45,692,294,1383,670
304,153,681,330,1376,716
304,162,447,256,951,587
304,167,606,265,1268,605
304,169,995,284,1946,676
304,170,667,351,1391,746
304,179,533,298,1123,686
304,185,626,267,1277,603
304,199,699,336,1393,729
304,216,917,228,1872,490
304,219,1009,232,2009,532
304,224,273,309,459,717
304,225,213,390,348,891
304,226,676,300,1419,692
304,227,738,169,1492,360
304,230,441,228,885,528
304,233,993,241,2027,555
304,242,4,341,15,775
305,11,659,301,1355,665
305,26,523,264,929,598
305,45,691,291,1405,679
305,153,682,331,1378,718
305,162,454,259,960,591
305,167,605,264,1272,607
305,169,1005,284,1962,676
305,170,666,352,1391,747
305,179,536,296,1127,685
305,185,628,268,1280,604
305,199,703,337,1397,730
305,216,915,228,1868,490
305,219,1005,232,2022,537
305,224,282,310,478,719
305,225,224,392,368,893
305,226,677,300,1424,694
305,227,744,169,1499,360
305,230,440,226,890,530
305,233,997,237,2034,551
305,242,10,339,22,777
306,11,661,305,1359,670
306,26,535,266,944,602
306,45,704,289,1416,674
306,153,624,268,1241,606
306,162,463,260,970,592
306,167,606,264,1278,609
306,169,1015,284,1979,677
306,170,665,354,1390,748
306,179,540,295,1133,684
306,185,637,272,1305,617
306,199,699,321,1394,712
306,216,1007,232,2030,512
306,219,1029,237,2016,531
306,224,291,309,496,719
306,225,234,393,388,895
306,226,635,298,1315,656
306,227,750,170,1506,361
306,230,439,226,893,531
306,233,1017,249,2026,554
306,242,16,337,30,777
306,243,1,288,26,646
307,11,668,309,1364,673
307,26,548,268,958,605
307,45,713,288,1426,671
307,153,604,263,1237,609
307,162,472,258,981,590
307,167,608,276,1283,626
307,169,1022,286,1997,680
307,170,663,355,1389,750
307,179,546,295,1137,681
307,185,640,273,1310,619
307,199,701,317,1396,706
307,216,1010,233,2034,513
307,219,1010,233,2047,542
307,224,300,308,514,718
307,225,248,394,404,871
307,226,632,298,1308,655
307,227,753,170,1515,363
307,230,438,226,895,532
307,233,1011,238,2047,551
307,242,21,338,38,781
307,243,4,287,31,662
308,11,659,307,1381,685
308,26,560,270,973,609
308,45,713,286,1436,674
308,153,600,259,1228,602
308,162,481,255,991,588
308,167,591,268,1269,621
308,169,1027,288,2013,684
308,170,662,356,1388,751
308,179,554,294,1136,673
308,185,642,274,1315,621
308,199,704,315,1399,704
308,216,1015,230,2046,511
308,219,1014,230,2056,541
308,224,310,306,532,715
308,225,258,393,427,887
308,226,628,299,1301,654
308,227,759,170,1521,363
308,230,435,226,894,532
308,233,1013,233,2061,550
308,242,34,339,54,783
308,243,13,287,41,669
309,11,660,306,1381,684
309,26,573,272,987,613
309,45,720,286,1446,674
309,153,615,264,1229,597
309,162,490,253,1001,585
309,167,592,267,1266,619
309,169,1033,290,2028,688
309,170,661,357,1387,753
309,179,550,296,1127,671
309,185,604,282,1284,634
309,199,707,313,1401,703
309,216,1019,230,2051,511
309,219,1014,228,2070,542
309,224,321,304,553,713
309,225,271,392,447,877
309,226,625,299,1295,652
309,227,763,171,1527,364
309,230,428,225,888,532
309,233,1017,233,2068,550
309,242,56,340,79,785
309,243,22,288,52,670
309,246,233,447,480,950
309,247,177,408,532,903
310,11,664,305,1388,685
310,26,585,274,1002,616
310,45,724,287,1455,676
310,153,621,266,1234,596
310,162,498,250,1011,583
310,167,600,287,1267,636
310,169,1039,293,2042,691
310,170,510,321,1182,698
310,179,553,297,1111,657
310,185,602,281,1270,630
310,199,711,312,1404,701
310,216,1023,230,2056,512
310,219,1022,227,2080,542
310,224,332,304,573,711
310,225,283,390,461,855
310,226,621,299,1288,651
310,227,770,170,1537,363
310,230,420,225,883,532
310,233,1026,235,2075,552
310,242,71,339,98,785
310,243,37,289,69,672
310,246,241,447,488,950
310,247,183,434,545,942
311,11,668,305,1391,685
311,26,598,275,1017,620
311,45,727,287,1462,677
311,153,620,264,1227,591
311,162,505,250,1020,582
311,167,601,276,1274,629
311,169,1044,292,2056,692
311,170,513,328,1171,705
311,179,557,298,1103,648
311,185,522,314,1214,683
311,199,714,310,1407,699
311,216,1026,231,2060,513
311,219,1029,229,2090,545
311,224,341,304,590,708
311,225,287,391,484,882
311,226,618,300,1281,650
311,227,775,171,1546,365
311,230,416,224,880,533
311,233,1034,229,2083,545
311,242,82,337,114,784
311,243,50,289,86,674
311,246,249,446,496,950
311,247,173,452,548,979
312,11,667,305,1397,688
312,26,610,277,1031,624
312,45,733,286,1472,677
312,153,586,274,1223,618
312,162,511,248,1028,581
312,167,595,274,1269,628
312,169,1051,290,2070,690
312,170,522,319,1169,695
312,179,557,298,1107,647
312,185,521,328,1213,703
312,199,613,276,1250,633
312,216,1030,231,2065,513
312,219,1036,228,2096,543
312,224,348,305,606,708
312,225,293,389,503,888
312,226,512,299,1189,663
312,227,781,172,1553,365
312,230,414,224,878,532
312,233,1041,229,2091,544
312,242,90,337,129,783
312,243,59,288,98,674
312,246,257,446,504,950
312,247,164,470,552,1016
313,11,668,304,1397,687
313,26,623,279,1046,628
313,45,740,284,1482,675
313,153,582,275,1232,629
313,162,515,248,1033,579
313,167,593,274,1269,629
313,169,1056,289,2081,689
313,170,512,317,1158,693
313,179,559,297,1103,643
313,185,511,333,1209,712
313,199,600,275,1243,634
313,216,1011,247,2134,557
313,219,1062,229,2084,530
313,224,355,306,623,710
313,225,302,390,523,892
313,226,501,297,1180,670
313,227,787,172,1560,365
313,230,414,224,880,532
313,233,1049,233,2098,547
313,242,100,336,145,780
313,243,69,286,110,674
313,246,264,446,512,950
313,247,238,402,570,871
314,11,670,304,1394,685
314,26,636,281,1061,631
314,45,748,282,1490,671
314,153,591,279,1238,632
314,162,520,249,1039,578
314,167,660,293,1346,653
314,169,1062,286,2091,686
314,170,502,316,1146,690
314,179,561,297,1099,639
314,185,501,339,1206,721
314,199,593,271,1231,627
314,216,1012,248,2146,562
314,219,1052,231,2107,541
314,224,366,305,644,710
314,225,310,391,541,895
314,226,503,295,1177,671
314,227,791,172,1568,366
314,230,415,222,880,531
314,233,1050,232,2106,548
314,242,111,337,164,779
314,243,77,286,123,673
314,246,297,426,550,931
314,247,256,395,582,858
315,11,678,304,1399,684
315,26,648,283,1075,635
315,45,754,280,1498,669
315,153,590,284,1247,643
315,162,526,250,1049,580
315,167,673,295,1364,656
315,169,1065,284,2099,684
315,170,492,314,1134,687
315,179,563,297,1095,635
315,185,491,345,1202,730
315,199,586,267,1220,621
315,216,1013,250,2157,567
315,219,1055,233,2116,545
315,224,375,303,662,709
315,225,324,391,556,897
315,226,514,294,1181,670
315,227,795,172,1575,366
315,230,415,221,878,529
315,233,1055,232,2112,548
315,242,123,338,183,781
315,243,85,285,134,672
315,246,309,423,562,928
315,247,261,395,605,888
316,11,679,304,1402,685
316,26,661,285,1090,639
316,45,758,280,1503,667
316,153,588,290,1252,655
316,162,531,253,1058,583
316,167,671,293,1386,668
316,169,1068,284,2109,684
316,170,482,312,1122,685
316,179,572,294,1126,643
316,185,481,350,1198,739
316,199,552,290,1204,657
316,216,1013,252,2168,571
316,219,1074,237,2109,540
316,224,382,301,678,706
316,225,328,419,570,927
316,226,530,293,1176,659
316,227,798,172,1583,367
316,230,410,218,873,527
316,233,1060,232,2119,548
316,242,136,339,204,783
316,243,92,285,146,670
316,246,321,453,580,960
316,247,272,395,617,892
317,11,681,303,1405,686
317,26,673,287,1104,642
317,45,764,279,1510,665
317,153,588,296,1251,663
317,162,533,253,1064,584
317,167,670,288,1393,668
317,169,1071,285,2116,685
317,170,472,311,1110,682
317,179,574,293,1125,640
317,185,471,356,1194,748
317,199,542,289,1192,655
317,216,1014,254,2180,576
317,219,1078,241,2115,542
317,224,388,299,692,703
317,225,342,422,584,931
317,226,537,292,1182,659
317,227,803,172,1590,367
317,230,406,216,867,525
317,233,1066,232,2126,548
317,242,151,339,227,784
317,243,96,286,155,670
317,246,333,449,599,956
317,247,288,396,620,874
318,11,682,303,1408,686
318,26,686,289,1119,646
318,45,766,279,1514,664
318,153,586,305,1247,672
318,162,532,253,1067,583
318,167,668,284,1393,664
318,169,1071,286,2122,686
318,170,462,309,1099,679
318,179,577,293,1124,638
318,185,461,362,1190,757
318,199,532,288,1181,653
318,216,1015,255,2191,580
318,219,1076,245,2123,549
318,224,394,298,704,699
318,225,355,425,598,935
318,226,538,290,1179,657
318,227,807,171,1592,365
318,230,403,215,859,522
318,233,1082,245,2113,551
318,242,164,339,249,784
318,243,100,285,163,669
318,246,336,445,609,953
318,247,295,395,633,882
319,11,683,303,1411,687
319,26,343,298,768,655
319,45,766,279,1519,664
319,153,588,313,1245,679
319,162,528,251,1064,581
319,167,663,281,1390,662
319,169,1069,287,2126,688
319,170,452,308,1087,677
319,179,580,292,1124,635
319,185,451,367,1187,766
319,199,522,286,1169,651
319,216,1016,257,2203,585
319,219,1068,249,2130,556
319,224,398,299,715,697
319,225,368,428,612,940
319,226,532,287,1164,652
319,227,809,171,1593,364
319,230,397,214,852,522
319,233,1075,249,2123,558
319,242,170,337,264,782
319,243,102,286,170,669
319,246,340,446,620,955
319,247,308,393,636,864
320,11,685,303,1414,687
320,26,337,300,764,659
320,45,764,279,1521,664
320,153,581,317,1236,684
320,162,523,247,1060,578
320,167,657,278,1382,660
320,169,1066,291,2129,693
320,170,442,306,1075,674
320,179,583,291,1123,632
320,185,441,373,1183,775
320,199,511,285,1158,650
320,216,1017,259,2214,590
320,219,1062,253,2138,564
320,224,399,298,722,696
320,225,382,431,626,944
320,226,525,284,1154,649
320,227,809,170,1593,363
320,230,388,214,840,521
320,233,1072,253,2128,563
320,242,174,336,276,779
320,243,102,284,174,667
320,246,352,447,631,956
320,247,308,392,654,888
321,11,686,302,1417,688
321,26,338,324,786,714
321,45,760,277,1519,661
321,153,578,320,1235,688
321,162,515,244,1054,576
321,167,651,278,1374,658
321,169,1064,294,2131,696
321,170,432,304,1063,672
321,179,585,290,1122,629
321,185,431,378,1179,785
321,199,501,284,1146,648
321,216,1018,261,2225,594
321,219,1061,257,2141,568
321,224,402,299,715,671
321,225,395,434,640,948
321,226,519,281,1142,645
321,227,813,170,1598,363
321,230,378,214,828,522
321,233,1077,255,2132,565
321,242,177,335,287,777
321,243,97,282,172,665
321,246,363,447,643,956
321,247,310,393,662,896
322,11,688,302,1420,688
322,26,339,329,786,725
322,45,756,275,1515,659
322,153,575,323,1234,692
322,162,508,242,1045,572
322,167,643,277,1364,657
322,169,1059,295,2130,698
322,170,422,303,1051,669
322,179,588,290,1122,626
322,185,421,384,1175,794
322,199,491,283,1135,646
322,216,1019,262,2237,599
322,219,1067,261,2153,574
322,224,399,299,716,667
322,225,408,437,654,953
322,226,509,278,1124,639
322,227,803,170,1589,362
322,230,369,215,814,522
322,233,1082,257,2137,566
322,242,180,338,298,778
322,243,91,280,170,663
322,246,374,447,655,957
322,247,310,394,664,900
323,11,689,302,1422,689
323,26,334,333,785,734
323,45,750,272,1507,653
323,153,571,326,1232,696
323,162,505,241,1029,561
323,167,632,276,1348,655
323,169,1051,294,2126,698
323,170,412,301,1040,666
323,179,591,289,1121,623
323,185,410,390,1172,803
323,199,481,282,1123,644
323,216,1020,264,2248,603
323,219,1068,263,2159,577
323,224,389,295,725,679
323,225,421,440,668,957
323,226,497,274,1108,636
323,227,797,169,1583,361
323,230,358,216,800,524
323,233,1087,258,2141,568
323,242,185,338,310,779
323,243,83,279,163,660
323,246,386,447,666,958
323,247,308,394,663,902
324,11,690,301,1425,689
324,26,328,338,784,743
324,45,740,271,1499,653
324,153,568,329,1231,701
324,162,500,240,1009,551
324,167,617,274,1329,652
324,169,1042,291,2115,694
324,170,402,300,1028,664
324,179,495,274,1018,604
324,185,400,395,1168,812
324,199,471,280,1112,642
324,216,1021,266,2259,608
324,219,1065,267,2165,583
324,224,380,293,728,684
324,225,435,442,682,961
324,226,488,274,1091,634
324,227,789,168,1572,359
324,230,341,215,777,522
324,233,1092,260,2146,570
324,242,190,339,322,780
324,243,72,279,154,659
324,246,344,442,631,949
324,247,309,394,651,883
325,11,692,301,1428,690
325,26,322,342,784,752
325,45,732,269,1484,647
325,153,564,332,1229,705
325,162,496,240,983,536
325,167,601,271,1306,649
325,169,1031,290,2101,691
325,170,392,298,1016,661
325,179,475,276,997,609
325,185,390,401,1164,821
325,199,461,279,1100,640
325,216,1022,267,2271,613
325,219,1060,270,2168,588
325,224,371,294,724,688
325,225,448,445,696,965
325,226,473,279,1065,635
325,227,777,167,1560,358
325,230,322,215,752,521
325,233,1097,262,2151,571
325,242,188,338,326,779
325,243,59,279,142,659
325,246,351,442,638,949
325,247,298,394,648,896
326,11,693,301,1431,690
326,26,316,347,783,761
326,45,721,269,1466,643
326,153,561,335,1228,709
326,162,474,240,961,535
326,167,582,267,1280,644
326,169,1013,289,2080,689
326,170,382,296,1004,658
326,179,444,279,982,627
326,185,380,407,1160,830
326,199,416,283,1031,643
326,216,1023,269,2282,617
326,219,1070,299,2198,624
326,224,359,291,715,686
326,225,461,448,710,970
326,226,449,281,1040,640
326,227,777,167,1559,357
326,230,304,215,725,517
326,233,1101,264,2155,573
326,242,175,336,319,778
326,243,43,279,125,658
326,246,318,430,611,938
326,247,286,392,638,900
327,11,694,301,1434,691
327,26,310,351,782,770
327,45,705,269,1448,641
327,153,557,338,1226,713
327,162,460,242,943,535
327,167,560,264,1250,641
327,169,993,290,2057,690
327,170,372,295,993,656
327,179,417,282,954,636
327,185,370,412,1157,839
327,199,413,285,1009,643
327,216,1024,271,2293,622
327,219,1090,313,2231,641
327,224,346,289,704,684
327,225,475,451,724,974
327,226,417,284,997,641
327,227,749,167,1527,356
327,230,287,214,698,514
327,233,1106,265,2160,574
327,242,162,334,310,776
327,243,30,280,111,658
327,246,306,439,603,947
327,247,280,391,610,868
328,11,696,300,1437,692
328,26,436,291,846,644
328,45,687,271,1428,643
328,153,554,341,1225,717
328,162,439,242,923,536
328,167,540,262,1221,637
328,169,969,292,2031,692
328,170,362,293,981,653
328,179,397,285,929,641
328,185,360,418,1153,848
328,199,400,284,994,642
328,216,1025,273,2305,626
328,219,1062,299,2205,630
328,224,331,288,688,681
328,225,300,390,553,896
328,226,391,286,962,643
328,227,730,166,1507,356
328,230,268,211,672,512
328,233,1111,267,2164,576
328,242,149,332,301,772
328,243,14,278,92,656
328,246,290,440,589,949
328,247,268,389,590,858
329,11,697,300,1440,692
329,26,425,290,846,646
329,45,667,272,1407,645
329,153,550,344,1223,721
329,162,417,242,902,539
329,167,523,260,1193,635
329,169,948,294,2007,695
329,170,352,292,969,650
329,179,383,285,917,642
329,185,350,424,1149,857
329,199,386,283,979,640
329,216,1026,274,2316,631
329,219,1063,303,2212,636
329,224,314,289,670,680
329,225,302,389,554,895
329,226,375,286,945,643
329,227,711,166,1487,356
329,230,248,209,646,511
329,233,1116,269,2169,578
329,242,140,333,294,771
329,243,0,276,74,654
329,246,290,440,589,949
329,247,249,388,587,884
330,11,699,300,1442,693
330,26,404,291,828,649
330,45,649,273,1386,645
330,153,547,347,1222,725
330,162,395,241,882,542
330,167,503,260,1163,634
330,169,928,295,1985,696
330,170,342,290,957,648
330,179,369,284,905,643
330,185,340,429,1145,866
330,199,373,283,965,639
330,216,1026,276,2327,636
330,219,1064,307,2219,642
330,224,296,289,652,681
330,225,303,387,556,894
330,226,359,286,928,642
330,227,695,165,1462,355
330,230,227,207,615,509
330,233,1121,270,2173,579
330,242,131,334,287,773
330,243,-14,275,56,652
330,246,257,441,557,950
330,247,233,389,574,895
331,11,700,300,1445,693
331,26,380,295,791,641
331,45,635,271,1367,642
331,153,476,320,1123,694
331,162,377,239,857,539
331,167,482,260,1132,634
331,169,912,295,1961,696
331,170,332,289,945,645
331,179,356,284,893,644
331,185,330,435,1142,875
331,199,360,282,950,637
331,216,1027,278,2339,640
331,219,1065,312,2226,648
331,224,283,290,635,680
331,225,305,386,558,893
331,226,343,286,911,642
331,227,687,165,1453,354
331,230,205,206,581,507
331,233,1126,272,2178,581
331,242,122,335,280,775
331,243,-21,275,44,650
331,246,236,431,536,941
331,247,216,389,555,900
332,11,701,299,1448,694
332,26,350,297,761,647
332,45,623,269,1350,639
332,153,461,325,1089,699
332,162,357,237,832,539
332,167,480,261,1084,611
332,169,895,294,1938,695
332,170,322,287,934,643
332,179,345,243,838,581
332,185,320,441,1138,884
332,199,346,281,936,636
332,216,1028,280,2350,645
332,219,1066,316,2233,654
332,224,269,288,619,678
332,225,306,385,559,892
332,226,327,286,894,641
332,227,679,165,1444,354
332,230,181,206,546,507
332,233,1131,274,2183,582
332,242,123,337,282,778
332,243,-28,274,36,649
332,246,230,430,530,941
332,247,197,390,532,903
333,11,703,299,1451,694
333,26,321,300,731,652
333,45,612,264,1334,634
333,153,443,324,1055,696
333,162,324,254,817,575
333,167,464,263,1046,604
333,169,876,292,1910,692
333,170,312,285,922,640
333,179,335,237,806,568
333,185,310,446,1134,893
333,199,333,281,921,635
333,216,1029,281,2361,649
333,219,1067,320,2240,660
333,224,254,287,601,677
333,225,308,384,561,891
333,226,311,286,877,641
333,227,671,164,1435,353
333,230,155,206,510,507
333,233,1136,275,2187,584
333,242,120,337,281,780
333,243,-36,273,29,648
333,246,224,429,525,940
333,247,179,392,508,905
334,11,704,299,1454,695
334,26,298,304,703,658
334,45,600,260,1314,629
334,153,419,323,1013,695
334,162,303,262,794,589
334,167,448,265,1013,599
334,169,860,289,1884,688
334,170,302,284,910,637
334,179,319,235,778,565
334,185,299,452,1130,902
334,199,320,280,906,633
334,216,1030,283,2373,654
334,219,1068,324,2247,666
334,224,239,285,581,675
334,225,309,382,562,889
334,226,428,267,1003,634
334,227,663,164,1426,353
334,230,131,208,474,509
334,233,1141,277,2192,586
334,242,108,337,270,780
334,243,-43,273,22,647
334,246,218,427,519,939
334,247,163,392,485,906
335,11,705,299,1457,695
335,26,273,305,672,659
335,45,590,256,1290,620
335,153,405,324,1000,696
335,162,285,265,767,594
335,167,433,265,992,595
335,169,848,284,1861,682
335,170,292,282,898,635
335,179,303,235,751,565
335,185,289,457,1127,912
335,199,306,280,892,632
335,216,1031,285,2384,659
335,219,1069,328,2255,672
335,224,222,284,560,674
335,225,311,381,564,888
335,226,409,266,978,637
335,227,655,164,1417,353
335,230,109,209,440,511
335,233,1146,279,2196,587
335,242,95,335,257,777
335,243,-50,272,15,646
335,246,213,426,514,938
335,247,148,393,462,907
336,11,707,298,1460,696
336,26,260,305,658,660
336,45,579,254,1268,615
336,153,391,325,986,698
336,162,267,267,753,598
336,167,419,264,971,591
